Time,ID,Positionx,Positionz,Positiony,Up,Right,Down,Left,Distance,Speed,Direction,Speed Change,Direction Change,Experiment,ID,Positionx,Positionz,Positiony,Up,Right,Down,Left,Distance,Speed,Direction,Speed Change,Direction Change,Experiment,ID,Positionx,Positionz,Positiony,Up,Right,Down,Left,Distance,Speed,Direction,Speed Change,Direction Change,Experiment,ID,Positionx,Positionz,Positiony,Up,Right,Down,Left,Distance,Speed,Direction,Speed Change,Direction Change,Experiment,ID,Positionx,Positionz,Positiony,Up,Right,Down,Left,Distance,Speed,Direction,Speed Change,Direction Change,Experiment,ID,Positionx,Positionz,Positiony,Up,Right,Down,Left,Distance,Speed,Direction,Speed Change,Direction Change,Experiment,ID,Positionx,Positionz,Positiony,Up,Right,Down,Left,Distance,Speed,Direction,Speed Change,Direction Change,Experiment,ID,Positionx,Positionz,Positiony,Up,Right,Down,Left,Distance,Speed,Direction,Speed Change,Direction Change,Experiment,ID,Positionx,Positionz,Positiony,Up,Right,Down,Left,Distance,Speed,Direction,Speed Change,Direction Change,Experiment,ID,Positionx,Positionz,Positiony,Up,Right,Down,Left,Distance,Speed,Direction,Speed Change,Direction Change,Experiment,ID,Positionx,Positionz,Positiony,Up,Right,Down,Left,Distance,Speed,Direction,Speed Change,Direction Change,Experiment,ID,Positionx,Positionz,Positiony,Up,Right,Down,Left,Distance,Speed,Direction,Speed Change,Direction Change,Experiment,ID,Positionx,Positionz,Positiony,Up,Right,Down,Left,Distance,Speed,Direction,Speed Change,Direction Change,Experiment,ID,Positionx,Positionz,Positiony,Up,Right,Down,Left,Distance,Speed,Direction,Speed Change,Direction Change,Experiment,ID,Positionx,Positionz,Positiony,Up,Right,Down,Left,Distance,Speed,Direction,Speed Change,Direction Change,Experiment,ID,Positionx,Positionz,Positiony,Up,Right,Down,Left,Distance,Speed,Direction,Speed Change,Direction Change,Experiment,ID,Positionx,Positionz,Positiony,Up,Right,Down,Left,Distance,Speed,Direction,Speed Change,Direction Change,Experiment,ID,Positionx,Positionz,Positiony,Up,Right,Down,Left,Distance,Speed,Direction,Speed Change,Direction Change,Experiment,ID,Positionx,Positionz,Positiony,Up,Right,Down,Left,Distance,Speed,Direction,Speed Change,Direction Change,Experiment,ID,Positionx,Positionz,Positiony,Up,Right,Down,Left,Distance,Speed,Direction,Speed Change,Direction Change,Experiment,ID,Positionx,Positionz,Positiony,Up,Right,Down,Left,Distance,Speed,Direction,Speed Change,Direction Change,Experiment,ID,Positionx,Positionz,Positiony,Up,Right,Down,Left,Distance,Speed,Direction,Speed Change,Direction Change,Experiment
335.5,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,62.0,-4.49,0.0,-8.87,0.0,0.0,0.0,0.0,9.94,0.07,0.59,-0.030000000000000006,-2.16,1,43.0,0.41,0.0,-1.4,1.0,0.0,0.0,1.0,1.46,0.78,-2.23,-0.76,2.23,1,79.0,-0.04,0.0,-0.51,1.0,0.0,1.0,0.0,0.51,0.8,1.5,,,1,64.0,-0.21,0.0,-1.68,1.0,1.0,1.0,1.0,1.69,0.25,1.25,0.04999999999999999,0.25,1,55.0,-1.16,0.0,-8.98,1.0,0.0,0.0,0.0,9.05,1.9,1.55,-1.46,0.33999999999999986,1,58.0,0.74,0.0,-9.24,0.0,0.0,0.0,0.0,9.27,0.15,1.85,0.05000000000000002,-0.08000000000000007,1,51.0,-0.43,0.0,-2.78,1.0,0.0,0.0,0.0,2.81,1.23,0.92,-0.61,0.42000000000000004,1,,,,,,,,,,,,,,1,71.0,-0.08,0.0,-0.9,1.0,0.0,1.0,1.0,0.9,0.31,1.37,-0.31,0.0,1,40.0,-0.37,0.0,-1.35,1.0,1.0,1.0,0.0,1.4,0.0,-0.32,0.12,1.35,1,57.0,1.23,0.0,-2.21,0.0,0.0,0.0,0.0,2.53,3.1,2.03,-0.3400000000000003,-0.6899999999999997,1,,,,,,,,,,,,,,1,45.0,-3.55,0.0,-8.97,0.0,0.0,0.0,0.0,9.65,,,,,1,41.0,-0.01,0.0,-1.64,1.0,0.0,1.0,1.0,1.64,0.08,1.57,0.06999999999999999,-0.28,1,78.0,-0.56,0.0,-1.77,1.0,1.0,0.0,0.0,1.86,0.2,0.42,0.03999999999999998,-2.6,1,,,,,,,,,,,,,,1,50.0,-0.31,0.0,-0.96,0.0,1.0,0.0,0.0,1.01,0.0,1.57,0.0,0.0,1,74.0,0.04,0.0,-2.24,1.0,0.0,1.0,1.0,2.24,0.17,0.36,-0.05000000000000002,-0.53,1,75.0,0.11,0.0,-5.65,0.0,0.0,0.0,0.0,5.65,1.03,1.81,-0.29000000000000004,-0.32000000000000006,1,,,,,,,,,,,,,,1
336.0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,62.0,-4.49,0.0,-8.89,0.0,0.0,0.0,0.0,9.96,0.04,-1.57,0.019999999999999997,0.78,1,43.0,0.42,0.0,-1.4,1.0,0.0,0.0,1.0,1.46,0.02,0.0,0.08,-2.21,1,,,,,,,,,,,,,,1,64.0,-0.2,0.0,-1.53,1.0,1.0,0.0,1.0,1.54,0.3,1.5,-0.3,0.0,1,55.0,-1.23,0.0,-8.77,0.0,0.0,0.0,0.0,8.86,0.44,1.89,0.8800000000000001,-0.5,1,58.0,0.72,0.0,-9.14,0.0,0.0,0.0,0.0,9.17,0.2,1.77,-0.09000000000000001,0.17999999999999994,1,51.0,-0.36,0.0,-2.48,0.0,1.0,0.0,0.0,2.51,0.62,1.34,0.43000000000000005,0.48,1,,,,,,,,,,,,,,1,71.0,-0.08,0.0,-0.9,0.0,0.0,1.0,1.0,0.9,0.0,1.37,0.0,0.0,1,40.0,-0.34,0.0,-1.3,1.0,1.0,0.0,1.0,1.34,0.12,1.03,0.76,0.31000000000000005,1,57.0,1.55,0.0,-0.87,0.0,0.0,0.0,0.0,1.78,2.76,1.34,-2.3699999999999997,2.2231853071795857,1,,,,,,,,,,,,,,1,45.0,-3.46,0.0,-8.56,0.0,0.0,0.0,0.0,9.23,0.84,1.35,0.5399999999999999,-0.3500000000000001,1,41.0,0.01,0.0,-1.57,1.0,0.0,0.0,1.0,1.57,0.15,1.29,0.020000000000000018,0.6399999999999999,1,78.0,-0.63,0.0,-1.87,1.0,0.0,0.0,1.0,1.97,0.24,-2.18,0.2,-2.253185307179586,1,,,,,,,,,,,,,,1,50.0,-0.31,0.0,-0.96,0.0,1.0,0.0,1.0,1.01,0.0,1.57,0.06,2.8231853071795863,1,74.0,0.1,0.0,-2.25,0.0,0.0,0.0,1.0,2.25,0.12,-0.17,0.14,1.89,1,75.0,0.14,0.0,-5.28,0.0,0.0,0.0,0.0,5.28,0.74,1.49,1.5399999999999998,0.3400000000000001,1,,,,,,,,,,,,,,1
336.5,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,62.0,-4.47,0.0,-8.91,0.0,0.0,0.0,0.0,9.97,0.06,-0.79,1.0999999999999999,1.05,1,43.0,0.39,0.0,-1.44,1.0,0.0,0.0,1.0,1.49,0.1,-2.21,-0.08,-2.503185307179586,1,,,,,,,,,,,,,,1,64.0,-0.2,0.0,-1.53,1.0,1.0,1.0,0.0,1.54,0.0,1.5,0.26,-0.6,1,55.0,-1.11,0.0,-8.12,0.0,0.0,0.0,0.0,8.2,1.32,1.39,0.4099999999999999,0.07000000000000006,1,58.0,0.7,0.0,-9.09,0.0,0.0,0.0,0.0,9.12,0.11,1.95,0.009999999999999995,-0.20999999999999996,1,51.0,-0.49,0.0,-1.97,0.0,1.0,0.0,0.0,2.03,1.05,1.82,-0.6000000000000001,0.30999999999999983,1,,,,,,,,,,,,,,1,71.0,-0.08,0.0,-0.9,0.0,0.0,0.0,1.0,0.9,0.0,1.37,0.02,1.77,1,40.0,-0.24,0.0,-0.87,0.0,1.0,0.0,0.0,0.9,0.88,1.34,-0.88,0.0,1,57.0,1.37,0.0,-0.95,0.0,0.0,0.0,0.0,1.67,0.39,-2.72,-0.39,0.0,1,,,,,,,,,,,,,,1,45.0,-3.09,0.0,-7.98,0.0,0.0,0.0,0.0,8.56,1.38,1.0,1.48,0.26,1,41.0,-0.02,0.0,-1.49,1.0,0.0,0.0,1.0,1.49,0.17,1.93,-0.17,0.0,1,78.0,-0.69,0.0,-1.66,1.0,0.0,0.0,0.0,1.8,0.44,1.85,0.34,-0.25,1,,,,,,,,,,,,,,1,50.0,-0.32,0.0,-0.99,1.0,1.0,0.0,1.0,1.04,0.06,-1.89,0.16,2.87,1,74.0,0.08,0.0,-2.12,0.0,0.0,0.0,1.0,2.12,0.26,1.72,-0.08000000000000002,0.30999999999999983,1,75.0,-0.15,0.0,-4.18,0.0,0.0,0.0,0.0,4.18,2.28,1.83,0.03000000000000025,-0.040000000000000036,1,,,,,,,,,,,,,,1
337.0,,,,,,,,,,,,,,1,72.0,1.27,0.0,-9.92,0.0,0.0,0.0,1.0,10.0,,,,,1,62.0,-3.91,0.0,-8.76,0.0,0.0,0.0,0.0,9.59,1.16,0.26,0.40000000000000013,0.37,1,43.0,0.39,0.0,-1.43,1.0,0.0,0.0,1.0,1.48,0.02,1.57,0.26999999999999996,2.553185307179586,1,,,,,,,,,,,,,,1,64.0,-0.12,0.0,-1.43,1.0,1.0,0.0,0.0,1.44,0.26,0.9,-0.26,0.0,1,55.0,-1.01,0.0,-7.26,0.0,0.0,0.0,0.0,7.33,1.73,1.46,0.0,-1.46,1,58.0,0.69,0.0,-9.03,0.0,0.0,0.0,0.0,9.06,0.12,1.74,0.11000000000000001,0.17999999999999994,1,51.0,-0.61,0.0,-1.78,1.0,1.0,0.0,0.0,1.88,0.45,2.13,-0.30000000000000004,-0.2799999999999998,1,,,,,,,,,,,,,,1,71.0,-0.09,0.0,-0.9,0.0,0.0,0.0,1.0,0.9,0.02,3.14,-0.02,0.0,1,40.0,-0.24,0.0,-0.87,0.0,1.0,1.0,1.0,0.9,0.0,1.34,0.25,-0.55,1,57.0,1.37,0.0,-0.95,0.0,0.0,0.0,0.0,1.67,0.0,-2.72,0.22,2.3400000000000003,1,,,,,,,,,,,,,,1,45.0,-2.65,0.0,-6.62,0.0,0.0,0.0,0.0,7.13,2.86,1.26,-1.3099999999999998,0.10000000000000009,1,41.0,-0.02,0.0,-1.49,1.0,0.0,0.0,1.0,1.49,0.0,1.93,0.13,0.8899999999999999,1,78.0,-0.7,0.0,-1.27,1.0,0.0,0.0,1.0,1.45,0.78,1.6,-0.6000000000000001,2.4031853071795863,1,,,,,,,,,,,,,,1,50.0,-0.26,0.0,-0.9,1.0,1.0,0.0,1.0,0.94,0.22,0.98,-0.04000000000000001,0.5900000000000001,1,74.0,0.04,0.0,-2.04,1.0,0.0,0.0,1.0,2.04,0.18,2.03,-0.15,0.33000000000000007,1,75.0,-0.4,0.0,-3.05,0.0,0.0,0.0,0.0,3.08,2.31,1.79,-0.8700000000000001,0.1499999999999999,1,,,,,,,,,,,,,,1
337.5,,,,,,,,,,,,,,1,72.0,1.44,0.0,-9.71,0.0,0.0,0.0,0.0,9.82,0.54,0.89,0.2899999999999999,0.7999999999999999,1,62.0,-3.28,0.0,-8.3,0.0,0.0,0.0,0.0,8.92,1.56,0.63,-0.1100000000000001,-0.07999999999999996,1,43.0,0.31,0.0,-1.55,1.0,0.0,0.0,1.0,1.58,0.29,-2.16,0.020000000000000018,-2.293185307179586,1,,,,,,,,,,,,,,1,64.0,-0.12,0.0,-1.43,1.0,1.0,0.0,0.0,1.44,0.0,0.9,0.02,0.67,1,55.0,-1.01,0.0,-7.26,0.0,0.0,0.0,0.0,7.33,1.73,0.0,-1.53,1.67,1,58.0,0.65,0.0,-8.92,0.0,0.0,0.0,0.0,8.94,0.23,1.92,0.06999999999999998,0.14000000000000012,1,51.0,-0.63,0.0,-1.71,1.0,1.0,0.0,0.0,1.82,0.15,1.85,-0.15,0.0,1,,,,,,,,,,,,,,1,71.0,-0.09,0.0,-0.9,1.0,0.0,0.0,1.0,0.9,0.0,3.14,0.06,-3.14,1,40.0,-0.15,0.02,-0.78,0.0,1.0,0.0,1.0,0.79,0.25,0.79,,,1,57.0,1.47,0.0,-0.99,0.0,0.0,0.0,0.0,1.77,0.22,-0.38,0.0,-2.8531853071795865,1,,,,,,,,,,,,,,1,45.0,-2.49,0.0,-5.86,0.0,0.0,0.0,0.0,6.37,1.55,1.36,-0.26,-0.1200000000000001,1,41.0,-0.08,0.0,-1.47,1.0,0.0,0.0,1.0,1.47,0.13,2.82,-0.11,-2.82,1,78.0,-0.76,0.0,-1.34,1.0,1.0,0.0,0.0,1.54,0.18,-2.28,0.04000000000000001,1.1699999999999997,1,,,,,,,,,,,,,,1,50.0,-0.26,0.0,-0.81,0.0,1.0,0.0,1.0,0.85,0.18,1.57,0.10000000000000003,-0.07000000000000006,1,74.0,0.03,0.0,-2.03,1.0,0.0,0.0,1.0,2.03,0.03,2.36,0.06,1.8931853071795866,1,75.0,-0.66,0.0,-2.38,1.0,1.0,0.0,0.0,2.47,1.44,1.94,-1.0,-0.28,1,66.0,0.52,0.0,-9.99,0.0,0.0,0.0,1.0,10.0,,,,,1
338.0,,,,,,,,,,,,,,1,72.0,1.39,0.0,-9.3,0.0,0.0,0.0,0.0,9.4,0.83,1.69,-0.44999999999999996,-0.010000000000000009,1,62.0,-2.66,0.0,-7.92,0.0,0.0,0.0,0.0,8.35,1.45,0.55,-0.07000000000000006,-0.030000000000000027,1,43.0,0.27,0.0,-1.4,1.0,0.0,0.0,1.0,1.43,0.31,1.83,0.25999999999999995,-0.44000000000000017,1,,,,,,,,,,,,,,1,64.0,-0.12,0.0,-1.42,1.0,1.0,0.0,0.0,1.43,0.02,1.57,-0.02,0.0,1,55.0,-1.02,0.0,-7.16,0.0,0.0,0.0,0.0,7.23,0.2,1.67,1.4200000000000002,-0.24,1,58.0,0.58,0.0,-8.79,0.0,1.0,0.0,0.0,8.81,0.3,2.06,-0.06,-0.06000000000000005,1,51.0,-0.63,0.0,-1.71,1.0,1.0,0.0,0.0,1.82,0.0,1.85,0.72,0.11999999999999988,1,,,,,,,,,,,,,,1,71.0,-0.06,0.0,-0.9,0.0,0.0,0.0,1.0,0.9,0.06,0.0,-0.019999999999999997,1.57,1,,,,,,,,,,,,,,1,57.0,1.36,0.0,-0.98,0.0,0.0,0.0,0.0,1.68,0.22,3.05,0.5,-0.36999999999999966,1,52.0,-0.88,0.0,-9.96,0.0,0.0,0.0,0.0,10.0,,,,,1,45.0,-2.28,0.0,-5.25,0.0,0.0,0.0,0.0,5.72,1.29,1.24,1.2599999999999998,-0.010000000000000009,1,41.0,-0.07,0.0,-1.47,1.0,0.0,1.0,1.0,1.47,0.02,0.0,-0.02,0.0,1,78.0,-0.71,0.0,-1.44,1.0,1.0,0.0,0.0,1.61,0.22,-1.11,-0.09,-2.703185307179586,1,,,,,,,,,,,,,,1,50.0,-0.25,0.0,-0.67,0.0,0.0,1.0,1.0,0.72,0.28,1.5,,,1,74.0,0.01,0.0,-2.07,1.0,0.0,0.0,1.0,2.07,0.09,-2.03,0.03,-2.1431853071795866,1,75.0,-0.68,0.0,-2.16,1.0,1.0,0.0,0.0,2.26,0.44,1.66,0.8,0.21999999999999997,1,66.0,1.15,0.0,-8.36,0.0,0.0,0.0,1.0,8.44,3.5,1.2,-3.36,0.22999999999999998,1
338.5,,,,,,,,,,,,,,1,72.0,1.37,0.0,-9.11,0.0,0.0,0.0,0.0,9.21,0.38,1.68,0.32999999999999996,0.27,1,62.0,-2.06,0.0,-7.58,0.0,0.0,0.0,0.0,7.85,1.38,0.52,-0.5599999999999999,0.19999999999999996,1,43.0,0.32,0.0,-1.12,1.0,0.0,0.0,0.0,1.16,0.57,1.39,-0.48999999999999994,-1.63,1,79.0,-3.12,0.0,-9.5,0.0,0.0,0.0,0.0,10.0,,,,,1,64.0,-0.12,0.0,-1.42,1.0,1.0,0.0,0.0,1.43,0.0,1.57,0.0,0.0,1,55.0,-0.91,0.0,-6.36,0.0,0.0,0.0,0.0,6.42,1.62,1.43,-0.42000000000000015,0.1100000000000001,1,58.0,0.53,0.0,-8.68,0.0,1.0,0.0,0.0,8.7,0.24,2.0,0.07,0.029999999999999805,1,51.0,-0.77,0.0,-1.38,1.0,1.0,0.0,0.0,1.58,0.72,1.97,-0.69,-1.18,1,,,,,,,,,,,,,,1,71.0,-0.06,0.0,-0.88,1.0,0.0,0.0,1.0,0.88,0.04,1.57,0.57,0.16999999999999993,1,,,,,,,,,,,,,,1,57.0,1.04,0.0,-0.82,0.0,0.0,0.0,1.0,1.32,0.72,2.68,0.0,-2.68,1,52.0,-0.95,0.0,-9.55,0.0,0.0,0.0,0.0,9.6,0.83,1.74,0.6,-0.030000000000000027,1,45.0,-1.85,0.0,-4.05,0.0,0.0,0.0,0.0,4.45,2.55,1.23,-1.0199999999999998,0.040000000000000036,1,41.0,-0.07,0.0,-1.47,1.0,0.0,0.0,1.0,1.47,0.0,0.0,0.0,0.0,1,78.0,-0.76,0.0,-1.4,1.0,0.0,1.0,0.0,1.59,0.13,2.47,0.04999999999999999,-2.47,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,74.0,-0.02,0.0,-2.02,1.0,0.0,0.0,0.0,2.02,0.12,2.11,0.0,0.4900000000000002,1,75.0,-0.87,0.0,-1.57,0.0,1.0,0.0,0.0,1.79,1.24,1.88,-1.13,-2.67,1,66.0,1.16,0.0,-8.29,0.0,0.0,0.0,1.0,8.37,0.14,1.43,3.8,-0.1399999999999999,1
339.0,,,,,,,,,,,,,,1,72.0,1.24,0.0,-8.78,0.0,0.0,0.0,0.0,8.87,0.71,1.95,-0.5599999999999999,-0.09999999999999987,1,62.0,-1.75,0.0,-7.31,0.0,0.0,0.0,0.0,7.52,0.82,0.72,0.19000000000000006,-0.05999999999999994,1,43.0,0.36,0.0,-1.13,1.0,0.0,0.0,1.0,1.19,0.08,-0.24,0.12000000000000001,2.01,1,79.0,-3.18,0.0,-8.84,1.0,0.0,0.0,0.0,9.39,1.33,1.66,1.02,-0.5399999999999998,1,64.0,-0.12,0.0,-1.42,0.0,1.0,1.0,1.0,1.43,0.0,1.57,0.0,0.0,1,55.0,-0.89,0.0,-5.76,0.0,0.0,0.0,0.0,5.83,1.2,1.54,-0.72,-0.09000000000000008,1,58.0,0.46,0.0,-8.54,0.0,0.0,0.0,0.0,8.55,0.31,2.03,-0.31,0.0,1,51.0,-0.76,0.0,-1.37,1.0,1.0,0.0,0.0,1.57,0.03,0.79,0.0,-0.79,1,,,,,,,,,,,,,,1,71.0,-0.11,0.0,-0.58,0.0,0.0,0.0,1.0,0.59,0.61,1.74,,,1,,,,,,,,,,,,,,1,57.0,1.04,0.0,-0.82,0.0,0.0,0.0,1.0,1.32,0.72,0.0,,,1,52.0,-1.05,0.0,-8.84,0.0,0.0,0.0,0.0,8.9,1.43,1.71,-0.4099999999999999,0.14000000000000012,1,45.0,-1.62,0.0,-3.32,0.0,0.0,0.0,0.0,3.69,1.53,1.27,-0.25,-0.050000000000000044,1,41.0,-0.07,0.0,-1.47,1.0,0.0,1.0,0.0,1.47,0.0,0.0,0.52,1.53,1,78.0,-0.67,0.0,-1.4,0.0,0.0,0.0,1.0,1.55,0.18,0.0,0.09000000000000002,0.23,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,74.0,-0.07,0.0,-1.99,1.0,0.0,0.0,0.0,1.99,0.12,2.6,-0.09999999999999999,0.54,1,75.0,-0.83,0.0,-1.61,1.0,0.0,0.0,0.0,1.81,0.11,-0.79,0.48,2.7,1,66.0,1.71,0.0,-6.4,0.0,0.0,0.0,0.0,6.62,3.94,1.29,-3.65,0.8700000000000001,1
339.5,,,,,,,,,,,,,,1,72.0,1.22,0.0,-8.71,0.0,0.0,0.0,1.0,8.8,0.15,1.85,0.88,0.1399999999999999,1,62.0,-1.35,0.0,-7.0,0.0,0.0,0.0,0.0,7.13,1.01,0.66,-0.37,0.010000000000000009,1,43.0,0.34,0.0,-1.03,1.0,0.0,0.0,1.0,1.08,0.2,1.77,0.03999999999999998,-1.77,1,79.0,-2.67,0.0,-7.78,0.0,0.0,0.0,1.0,8.23,2.35,1.12,-1.5300000000000002,-0.40000000000000013,1,64.0,-0.12,0.0,-1.42,1.0,0.0,1.0,1.0,1.43,0.0,1.57,0.0,0.0,1,55.0,-0.86,0.0,-5.52,0.0,0.0,0.0,0.0,5.59,0.48,1.45,1.44,0.0,1,58.0,0.46,0.0,-8.54,0.0,0.0,0.0,0.0,8.55,0.0,2.03,0.8,-0.5099999999999998,1,51.0,-0.76,0.0,-1.37,1.0,1.0,0.0,0.0,1.57,0.03,0.0,0.27,3.14,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,52.0,-1.19,0.0,-8.35,0.0,0.0,0.0,0.0,8.43,1.02,1.85,-0.18000000000000005,-0.18000000000000016,1,45.0,-1.4,0.0,-2.72,0.0,0.0,0.0,0.0,3.06,1.28,1.22,1.3699999999999999,-0.050000000000000044,1,41.0,-0.06,0.0,-1.21,1.0,0.0,1.0,0.0,1.21,0.52,1.53,-0.48000000000000004,0.040000000000000036,1,78.0,-0.54,0.0,-1.37,1.0,1.0,1.0,1.0,1.47,0.27,0.23,-0.27,0.0,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,74.0,-0.08,0.0,-1.99,1.0,0.0,0.0,0.0,1.99,0.02,3.14,0.039999999999999994,-2.35,1,75.0,-0.93,0.0,-1.33,1.0,1.0,0.0,0.0,1.62,0.59,1.91,-0.49,2.8031853071795862,1,66.0,1.63,0.0,-6.28,0.0,0.0,0.0,0.0,6.49,0.29,2.16,3.12,-0.7100000000000002,1
340.0,,,,,,,,,,,,,,1,72.0,1.01,0.0,-8.24,0.0,0.0,0.0,1.0,8.3,1.03,1.99,-1.01,2.723185307179586,1,62.0,-1.1,0.0,-6.8,0.0,0.0,0.0,0.0,6.89,0.64,0.67,-0.54,-0.030000000000000027,1,43.0,0.46,0.0,-1.03,1.0,0.0,0.0,1.0,1.13,0.24,0.0,0.020000000000000018,-2.47,1,79.0,-2.36,0.0,-7.51,1.0,0.0,0.0,0.0,7.87,0.82,0.72,0.5400000000000001,1.3099999999999998,1,64.0,-0.12,0.0,-1.42,1.0,0.0,1.0,1.0,1.43,0.0,1.57,0.0,0.0,1,55.0,-0.74,0.0,-4.57,0.0,0.0,0.0,0.0,4.63,1.92,1.45,-1.72,-2.5999999999999996,1,58.0,0.48,0.0,-8.14,0.0,1.0,0.0,0.0,8.15,0.8,1.52,-0.45000000000000007,0.3400000000000001,1,51.0,-0.91,0.0,-1.37,0.0,1.0,0.0,1.0,1.64,0.3,3.14,-0.21999999999999997,0.2431853071795862,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,52.0,-1.23,0.0,-7.93,0.0,0.0,0.0,0.0,8.02,0.84,1.67,0.5200000000000001,-1.06,1,45.0,-0.88,0.0,-1.5,1.0,1.0,0.0,0.0,1.74,2.65,1.17,-1.5599999999999998,0.040000000000000036,1,41.0,-0.06,0.0,-1.19,1.0,0.0,1.0,1.0,1.19,0.04,1.57,0.0,-2.68,1,78.0,-0.54,0.0,-1.37,1.0,1.0,1.0,0.0,1.47,0.0,0.23,0.08,0.009999999999999981,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,74.0,-0.06,0.0,-1.97,1.0,0.0,0.0,0.0,1.97,0.06,0.79,0.06,-0.62,1,75.0,-0.93,0.0,-1.38,0.0,1.0,0.0,0.0,1.66,0.1,-1.57,1.21,2.81,1,66.0,1.84,0.0,-4.59,0.0,0.0,0.0,0.0,4.95,3.41,1.45,-2.2700000000000005,0.54,1
340.5,,,,,,,,,,,,,,1,72.0,1.01,0.0,-8.25,0.0,0.0,0.0,1.0,8.31,0.02,-1.57,1.26,-2.843185307179586,1,62.0,-1.06,0.0,-6.77,0.0,0.0,0.0,0.0,6.85,0.1,0.64,0.5700000000000001,-0.10999999999999999,1,43.0,0.36,0.0,-1.11,1.0,0.0,0.0,1.0,1.17,0.26,-2.47,0.30000000000000004,-2.313185307179586,1,79.0,-2.66,0.0,-6.9,0.0,0.0,0.0,0.0,7.39,1.36,2.03,0.5299999999999998,-0.5399999999999998,1,64.0,-0.12,0.0,-1.42,1.0,0.0,1.0,1.0,1.43,0.0,1.57,0.0,0.0,1,55.0,-0.7,0.0,-4.66,0.0,0.0,0.0,0.0,4.71,0.2,-1.15,1.58,2.74,1,58.0,0.43,0.0,-7.97,0.0,1.0,0.0,0.0,7.98,0.35,1.86,0.4600000000000001,-0.040000000000000036,1,51.0,-0.95,0.0,-1.38,0.0,1.0,0.0,0.0,1.68,0.08,-2.9,0.14,-0.4231853071795868,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,52.0,-0.67,0.0,-7.54,0.0,0.0,0.0,0.0,7.57,1.36,0.61,-1.3,1.75,1,45.0,-0.69,0.0,-0.99,1.0,1.0,0.0,0.0,1.21,1.09,1.21,-0.21000000000000008,-0.10999999999999988,1,41.0,-0.05,0.0,-1.21,1.0,0.0,1.0,1.0,1.21,0.04,-1.11,0.019999999999999997,3.0,1,78.0,-0.5,0.0,-1.36,1.0,1.0,1.0,0.0,1.45,0.08,0.24,-0.08,0.0,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,74.0,-0.0,0.0,-1.96,1.0,0.0,0.0,1.0,1.96,0.12,0.17,-0.04999999999999999,0.41999999999999993,1,75.0,-0.72,0.0,-0.76,0.0,1.0,0.0,0.0,1.05,1.31,1.24,,,1,66.0,1.61,0.0,-4.07,0.0,0.0,0.0,0.0,4.38,1.14,1.99,0.7300000000000002,-0.54,1
341.0,,,,,,,,,,,,,,1,72.0,0.82,0.0,-7.64,0.0,0.0,0.0,1.0,7.68,1.28,1.87,-1.28,0.0,1,62.0,-0.77,0.0,-6.6,0.0,0.0,0.0,0.0,6.64,0.67,0.53,0.45999999999999985,0.30999999999999994,1,43.0,0.38,0.0,-0.83,1.0,0.0,0.0,0.0,0.91,0.56,1.5,-0.52,-0.3899999999999999,1,79.0,-2.58,0.0,-5.96,0.0,0.0,0.0,0.0,6.49,1.89,1.49,0.08000000000000007,-0.1399999999999999,1,64.0,-0.12,0.0,-1.42,1.0,0.0,1.0,1.0,1.43,0.0,1.57,0.0,0.0,1,55.0,-0.72,0.0,-3.77,0.0,0.0,0.0,0.0,3.84,1.78,1.59,-1.36,-0.16000000000000014,1,58.0,0.33,0.0,-7.58,0.0,1.0,0.0,0.0,7.59,0.81,1.82,-0.19000000000000006,0.26,1,51.0,-1.06,0.0,-1.36,1.0,1.0,0.0,0.0,1.72,0.22,2.96,0.0,-1.01,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,52.0,-0.69,0.0,-7.52,0.0,0.0,0.0,0.0,7.55,0.06,2.36,1.44,-0.94,1,45.0,-0.49,0.0,-0.6,0.0,1.0,1.0,0.0,0.77,0.88,1.1,0.0,-1.1,1,41.0,-0.06,0.0,-1.18,1.0,0.0,1.0,1.0,1.18,0.06,1.89,0.12,-3.0,1,78.0,-0.5,0.0,-1.36,0.0,1.0,1.0,0.0,1.45,0.0,0.24,0.76,0.9299999999999999,1,,,,,,,,,,,,,,1,50.0,-1.76,0.0,-9.81,0.0,0.0,0.0,0.0,9.97,,,,,1,74.0,0.03,0.0,-1.94,1.0,0.0,0.0,1.0,1.94,0.07,0.59,0.009999999999999995,-0.35,1,,,,,,,,,,,,,,1,66.0,1.72,0.0,-3.14,0.0,0.0,0.0,0.0,3.58,1.87,1.45,0.23999999999999977,0.47,1
